country,designation,points,price,province,region_1,region_2,variety,winery
3,2,84,28.0,3,314,15,9,4821
7,1022,84,11.0,11,11,1,20,1009
3,9907,84,26.0,8,76,4,11,159
3,13494,84,65.0,8,93,3,9,3164
1,13495,84,20.0,44,461,1,104,362
7,2,83,25.0,11,11,1,110,202
18,13070,83,18.0,78,661,1,39,4602
3,969,83,22.0,8,39,9,87,3802
3,7642,83,35.0,3,3,2,82,1735
1,212,83,14.0,44,461,1,104,7309
4,6005,83,15.0,56,128,1,82,1715
12,2,83,14.0,41,2,1,20,9024
5,9583,83,13.0,76,785,1,39,2821
12,2,83,16.0,41,2,1,20,9917
1,212,83,14.0,44,461,1,104,1714
12,2,83,23.0,41,2,1,5,9918
12,304,83,16.0,259,2,1,82,7863
3,2,83,23.0,8,22,4,40,645
4,11323,83,18.0,110,539,1,1,8957
4,13496,83,10.0,37,807,1,16,1627
3,2,82,25.0,8,173,11,52,9565
7,13497,82,20.0,11,11,1,12,3841
3,2,92,250.0,8,143,3,9,3600
3,261,92,44.0,8,2,3,11,297
7,13498,92,20.0,11,11,1,12,4053
1,3346,92,22.0,28,70,1,29,3922
12,13499,92,35.0,320,2,1,11,9389
7,7057,92,110.0,11,11,1,30,606
3,13500,92,55.0,8,76,4,40,8983
12,7515,92,80.0,58,2,1,11,9919
9,13501,92,37.0,93,227,1,67,6826
2,13502,92,60.0,36,2,1,2,1274
3,2,92,110.0,8,2,3,9,5337
19,13503,92,38.0,228,2,1,47,9920
3,8375,92,50.0,8,170,1,5,469
2,13504,92,30.0,2,2,1,2,3506
3,9563,92,34.0,8,162,14,11,1232
3,13505,92,65.0,8,2,3,9,6966
9,5338,92,50.0,23,43,1,205,2327
3,27,92,35.0,3,183,2,5,3495
3,27,92,28.0,3,183,2,11,3495
3,13506,92,40.0,8,104,1,47,425
3,6616,92,90.0,8,2,3,32,1208
2,12599,92,28.0,124,2,1,2,2935
3,13507,92,45.0,3,3,1,5,524
3,7235,92,42.0,8,41,3,40,1455
3,13508,92,54.0,8,2,3,47,5514
6,13509,92,32.0,65,2,1,4,6089
6,13510,92,68.0,65,2,1,4,6089
9,13511,92,60.0,23,47,1,9,2531
5,13512,94,35.3634,21,35,1,31,4853
2,2,94,80.0,2,2,1,2,3368
3,2,94,135.0,8,2,3,9,3388
5,13513,94,35.3634,21,35,1,31,4036
5,2,94,225.0,22,714,1,5,5491
5,13514,94,58.0,21,35,1,31,5492
5,41,94,79.0,21,35,1,31,4558
3,13515,94,200.0,8,93,3,9,4207
1,13516,94,60.0,77,159,1,82,2542
3,8315,94,24.0,3,163,2,4,924
5,2,94,215.0,22,133,1,5,5491
5,13517,94,125.0,21,35,1,31,1490
5,13518,94,50.0,21,35,1,31,5492
2,13519,94,34.0,116,2,1,2,1187
3,13520,94,200.0,8,93,3,9,4207
6,13521,94,115.0,7,2,1,4,412
3,10439,94,48.0,8,17,4,5,488
5,13522,94,35.3634,22,393,1,11,402
3,2,93,60.0,8,2,3,9,263
3,41,93,28.0,8,80,1,82,405
3,2,93,49.0,8,2,3,9,25
3,13523,93,69.0,3,163,2,5,409
3,13524,93,50.0,3,163,2,5,409
5,13525,93,69.0,21,35,1,31,5489
5,2,93,169.0,22,133,1,5,410
5,2,93,76.0,22,573,1,5,410
5,3601,93,140.0,22,165,1,5,5491
5,2,93,26.0,63,318,1,159,8768
3,2,88,12.0,8,92,1,20,7636
3,13526,88,48.0,8,17,4,5,2133
5,243,88,30.0,22,541,1,5,8112
3,2,88,14.0,8,101,11,53,1686
3,2,88,15.0,30,55,10,3,4140
3,269,88,18.0,8,73,1,11,6844
8,2,88,35.3634,142,2,1,20,7924
5,13527,88,19.0,13,74,1,19,45
4,174,88,26.0,5,12,1,88,3967
4,11831,88,18.0,5,12,1,88,3967
8,2822,88,133.0,14,2,1,25,5331
3,2,88,13.0,19,33,8,9,1586
5,4964,88,35.3634,22,819,1,11,4049
3,9735,88,20.0,8,101,11,15,1703
3,13528,88,24.0,19,33,8,15,9921
3,1005,88,17.0,30,55,10,3,1318
4,2158,88,15.0,56,128,1,82,1456
3,13529,88,60.0,8,69,1,5,3108
3,13530,88,25.0,19,33,8,27,1207
1,12547,88,32.0,32,378,1,52,9486
1,13531,88,37.0,32,226,1,48,4352
1,2,88,17.0,32,63,1,52,641
4,2,88,15.0,5,88,1,62,6953
3,13532,88,39.0,30,151,13,11,6590
3,13533,88,45.0,19,152,8,47,380
1,13534,88,27.0,32,226,1,48,9922
3,13535,88,14.0,19,184,8,3,2297
3,1421,88,28.0,19,33,8,12,1880
3,4353,88,28.0,30,151,13,14,1753
4,2,88,19.0,5,88,1,62,9923
3,13536,89,20.0,8,2,3,15,8711
10,2,89,38.0,82,2,1,177,2372
1,2,89,50.0,32,59,1,48,1968
3,13537,89,24.0,8,217,1,168,1272
3,2,89,22.0,8,199,3,16,1191
3,13538,89,55.0,8,8,4,9,1518
1,13539,89,16.0,32,120,1,240,9924
8,13540,89,25.0,69,2,1,206,843
9,2869,89,13.0,86,423,1,67,560
3,27,89,65.0,8,8,4,9,2396
8,7507,89,23.0,120,2,1,15,6855
9,6214,89,20.0,23,136,1,4,267
10,5037,89,20.0,55,2,1,4,5152
5,1485,89,20.0,17,233,1,32,3446
13,13541,89,26.0,50,2,1,478,5403
5,7111,89,35.3634,17,194,1,32,2159
6,13542,89,42.0,160,2,1,5,7197
6,13543,89,73.0,106,2,1,4,2012
1,13544,89,55.0,32,59,1,48,5533
3,2,89,22.0,19,33,8,4,1711
3,2,89,38.0,8,17,4,11,1552
3,2,89,39.0,8,8,4,9,645
3,1190,89,45.0,8,2,3,9,1594
8,13545,89,39.0,14,2,1,36,5126
9,2,89,16.0,86,345,1,49,9925
9,13546,89,20.0,86,345,1,67,2237
10,2,94,50.0,152,2,1,5,4887
10,896,94,128.0,29,2,1,73,5942
10,4449,94,111.0,53,2,1,73,1204
3,13547,94,80.0,8,16,1,47,8947
10,12700,94,40.0,73,2,1,5,2402
3,13548,94,72.0,8,16,1,32,1709
5,2,94,155.0,17,62,1,32,4086
3,4019,94,60.0,8,76,4,5,2403
3,8852,94,70.0,8,76,4,5,2403
3,13549,94,70.0,8,76,4,5,2403
10,917,94,49.0,113,2,1,4,1139
10,3068,94,28.0,80,2,1,43,3661
10,13550,94,57.0,113,2,1,43,2010
3,189,94,99.0,19,197,16,9,3102
10,2,94,44.0,53,2,1,73,5942
10,13551,94,110.0,29,2,1,73,1204
10,4190,94,65.0,74,2,1,5,2851
10,12462,94,60.0,55,2,1,4,259
5,2,94,130.0,17,62,1,32,4092
3,107,94,79.0,19,148,8,32,3102
5,2,94,250.0,17,166,1,32,1311
1,13552,94,70.0,1,420,1,15,3160
1,10146,94,60.0,1,15,1,17,29
5,2,94,130.0,17,114,1,32,1485
5,2,94,35.3634,17,62,1,32,1303
5,2,94,35.3634,17,335,1,32,2643
3,2,94,95.0,8,16,1,32,9926
10,2,94,50.0,75,2,1,5,3460
10,13553,94,100.0,29,2,1,73,3733
5,2,94,35.3634,17,335,1,32,5104
2,2,86,28.0,2,2,1,35,3801
2,635,86,15.0,2,2,1,2,825
1,8591,86,13.0,20,91,1,68,211
1,2,86,14.0,20,894,1,42,1732
3,2,86,48.0,3,200,15,9,3186
4,2,86,20.0,5,150,1,88,9927
3,2,86,12.0,8,39,9,11,1710
3,2,86,18.0,8,39,9,69,9928
1,13554,86,30.0,20,91,1,68,2292
5,2,86,15.0,17,194,1,32,5811
1,13555,86,42.0,77,395,1,48,4654
4,13556,86,36.0,56,250,1,46,5770
4,2,86,9.0,37,239,1,88,2326
7,174,86,10.0,11,108,1,87,3486
2,13557,86,20.0,2,2,1,2,9929
3,2,86,44.0,8,2,3,16,3427
4,7330,86,22.0,5,367,1,1,6794
4,13558,85,22.0,87,258,1,15,818
4,13559,85,9.0,37,239,1,479,9930
3,13560,85,12.0,8,39,9,87,3095
3,1318,85,17.0,19,178,8,8,1731
3,1784,85,21.0,19,33,8,20,1731
1,13561,85,35.3634,20,91,1,68,8773
2,2012,85,35.3634,116,2,1,266,1370
2,13562,85,11.0,90,2,1,54,1370
3,50,85,20.0,3,14,5,5,9931
2,876,85,18.0,2,2,1,2,2526
3,2421,85,50.0,8,2,3,12,684
2,13563,85,14.0,36,2,1,39,1274
7,35,85,25.0,10,346,1,30,2606
4,13564,93,35.0,155,476,1,172,9932
5,1703,93,22.0,6,445,1,11,3429
18,4077,93,25.0,78,657,1,4,4289
3,13565,93,40.0,8,2,3,9,9933
3,2,93,35.0,8,69,1,9,5805
3,12802,93,95.0,8,2,3,16,150
3,11893,93,58.0,8,80,1,5,616
3,6771,93,42.0,8,170,1,11,9120
4,5071,93,69.0,5,12,1,88,1837
5,13566,93,150.0,21,35,1,31,6189
2,13567,93,55.0,47,2,1,2,2430
2,4839,93,50.0,116,2,1,35,5156
4,13568,93,37.0,56,128,1,397,828
3,2,93,40.0,8,17,4,5,4322
3,5391,93,50.0,8,187,1,53,7512
3,2,93,32.0,8,397,1,9,2745
5,13569,93,35.3634,21,35,1,31,9934
1,13570,93,29.0,44,492,1,104,4027
5,13571,93,35.3634,21,35,1,31,4702
3,10425,93,60.0,8,52,4,9,8494
3,3279,93,26.0,8,52,4,15,772
5,13572,93,36.0,6,445,1,82,6729
5,13573,93,81.0,21,35,1,31,4036
3,13574,93,60.0,8,69,1,11,1760
3,13575,93,60.0,8,16,1,48,1762
5,13576,93,90.0,21,35,1,31,3744
3,10667,93,36.0,3,24,2,5,4298
7,13577,93,35.0,11,477,1,12,3554
3,339,93,60.0,8,170,1,5,425
3,13578,93,125.0,8,303,3,9,7162
8,2,85,13.0,43,2,1,20,3703
3,9496,85,75.0,8,93,3,136,4002
3,2,85,10.0,8,39,9,16,5957
3,2,85,18.0,8,122,1,52,4395
1,13579,85,16.0,15,310,1,158,9935
8,9207,85,20.0,31,2,1,20,94
3,2,85,10.0,8,39,9,11,9936
8,11826,85,29.0,14,2,1,15,2668
3,2,85,45.0,8,2,3,9,9937
1,2,85,35.3634,15,762,1,381,1612
1,13580,85,35.3634,44,593,1,134,172
5,2,85,13.0,17,147,1,32,9938
1,2,85,11.0,44,966,1,1,9006
1,2,85,60.0,44,266,1,135,9939
8,5760,85,8.0,25,2,1,36,980
5,2,85,10.0,17,311,1,32,852
3,13581,85,20.0,8,8,4,9,9940
15,7590,85,13.0,273,2,1,83,6951
3,13582,85,35.0,8,69,1,47,98
3,2,85,11.0,8,39,9,44,5207
15,2,85,21.0,83,2,1,103,9941
3,13583,85,20.0,8,101,11,40,9942
5,13584,85,36.0,21,35,1,31,4817
3,13585,85,14.0,8,39,9,390,7761
3,13586,91,19.0,30,55,10,4,6685
3,13587,91,54.0,8,16,1,53,9856
3,2432,91,23.0,8,27,1,34,3012
3,13588,91,75.0,8,319,3,9,113
10,13589,91,40.0,55,2,1,4,6547
3,13590,91,19.0,8,95,1,40,9943
8,5447,91,45.0,59,2,1,9,74
3,7219,91,50.0,8,104,1,47,952
3,13591,91,34.0,19,33,8,32,689
3,13592,91,50.0,19,168,8,9,689
5,13593,91,60.0,17,236,1,32,1549
5,10720,91,22.0,17,257,1,32,5608
5,2,91,33.0,17,333,1,32,3235
5,13594,91,35.3634,17,335,1,32,7255
3,13595,91,65.0,8,17,4,5,452
3,13596,91,55.0,8,76,4,5,452
3,2,91,48.0,8,2,3,16,1764
12,13597,91,40.0,88,2,1,5,9944
3,13598,91,50.0,8,102,3,9,78
3,9857,91,22.0,8,101,11,40,2558
1,13599,91,32.0,1,15,1,15,1256
1,13600,91,20.0,15,40,1,33,9945
3,2,91,28.0,19,33,8,11,7006
3,13601,91,34.0,8,36,1,47,3140
3,2514,91,40.0,19,168,8,32,2652
3,13602,91,30.0,19,33,8,30,2652
1,6441,91,70.0,1,967,1,15,42
1,13603,91,40.0,15,488,1,33,2098
10,13017,91,22.0,74,2,1,43,8242
10,13604,91,59.0,29,2,1,15,5943
3,13605,90,36.0,8,92,1,94,9946
2,2081,90,28.0,116,2,1,35,1353
1,13606,90,19.0,32,480,1,48,9947
3,13607,90,26.0,8,143,3,20,5928
1,607,90,50.0,32,226,1,48,283
1,13608,90,36.0,1,618,1,45,9360
5,13609,90,35.0,22,38,1,11,1020
3,13610,90,45.0,3,348,15,70,1610
5,2,90,24.0,22,225,1,11,4870
5,2,90,26.0,22,472,1,11,3987
1,13611,90,37.0,1,167,1,96,9948
3,2,90,45.0,8,23,4,9,3036
5,13612,90,35.3634,22,160,1,11,410
5,6953,90,35.3634,22,694,1,11,410
2,13613,90,40.0,92,2,1,294,6177
3,44,90,45.0,8,41,3,40,2055
27,4355,90,25.0,175,2,1,15,3347
5,243,90,35.3634,22,294,1,11,7121
3,13614,90,75.0,8,17,4,5,621
34,2,90,11.0,206,2,1,9,5885
3,2,90,28.0,8,22,4,40,772
7,8180,90,20.0,11,482,1,9,2602
7,35,90,30.0,11,11,1,12,8943
1,13615,90,35.3634,32,226,1,48,2867
1,2,90,16.0,1,618,1,45,9949
1,2,90,30.0,32,226,1,48,6514
30,13616,90,38.0,194,2,1,32,5395
3,13617,90,19.0,3,200,15,94,522
2,662,90,28.0,99,2,1,136,858
2,13618,90,15.0,2,2,1,2,858
2,3811,85,35.3634,132,2,1,130,806
1,13619,85,35.3634,28,51,1,87,4567
2,2,85,35.3634,2,2,1,54,5822
3,4406,85,18.0,8,17,4,5,355
5,2211,85,15.0,63,175,1,53,1463
1,2,85,15.0,20,943,1,116,9319
4,4993,85,11.0,5,12,1,88,6953
4,13620,85,26.0,5,791,1,377,9950
5,6375,85,18.0,27,934,1,44,2764
3,2,85,16.0,8,22,4,20,613
2,3363,85,9.0,24,2,1,39,802
3,2,85,13.0,8,32,7,34,9003
5,13621,85,18.0,62,667,1,53,9951
3,2,85,10.0,8,39,9,16,2134
2,6036,85,18.0,2,2,1,39,523
3,7092,85,40.0,8,64,1,5,6667
1,13622,85,11.0,20,506,1,134,211
3,13623,85,24.0,8,23,4,11,2724
5,1648,85,11.0,27,46,1,11,1721
4,2532,85,45.0,56,250,1,15,3126
4,2,85,10.0,5,150,1,88,3121
1,2,85,10.0,28,436,1,29,3119
4,2533,85,8.0,155,476,1,9,2496
5,2,85,35.3634,63,544,1,1,3123
3,2,85,10.0,8,101,11,20,3124
4,6568,87,28.0,5,150,1,1,3322
6,2,87,78.0,96,2,1,5,9952
3,2,87,15.0,19,197,16,47,4891
1,13624,87,20.0,15,290,1,33,2962
5,2,87,35.3634,17,62,1,32,2696
5,13625,87,25.0,17,257,1,32,9953
5,2,87,35.3634,17,234,1,32,8981
5,2,87,14.0,17,347,1,27,6167
5,2,87,15.0,17,196,1,32,5969
5,2,87,11.0,17,31,1,27,852
5,2447,87,20.0,17,194,1,32,9954
5,2,87,17.0,17,194,1,32,8849
5,2,87,20.0,17,196,1,32,8350
3,13626,87,28.0,19,168,8,53,2595
3,13627,87,20.0,19,33,8,15,5731
3,13628,87,55.0,8,162,14,5,1918
3,2,86,9.0,8,39,9,11,2666
4,10868,86,18.0,26,45,1,37,1080
3,13629,86,36.0,19,525,8,53,733
3,572,86,32.0,19,148,8,9,733
3,573,86,25.0,19,33,8,16,733
1,2426,86,18.0,1,561,1,267,6802
1,2,86,21.0,15,264,1,22,1094
1,2,86,9.0,1,15,1,87,26
3,6925,86,20.0,8,16,1,53,1157
3,2,86,18.0,8,20,6,34,6150
1,13630,80,10.0,20,91,1,68,9955
4,2,80,24.0,5,367,1,480,1521
3,13631,98,250.0,8,2,3,32,1229
5,2,97,886.0,22,131,1,11,4151
3,4005,97,70.0,8,76,4,11,2403
3,718,96,120.0,19,148,8,47,934
5,2,96,330.0,22,457,1,5,3004
5,1444,95,73.0,76,269,1,20,7040
5,2,95,142.0,22,691,1,5,3004
3,4970,95,48.0,8,170,1,5,550
3,8320,95,120.0,19,148,8,47,934
3,10267,95,62.0,8,104,1,5,550
3,2,95,35.0,8,69,1,5,5805
5,7881,95,113.0,22,134,1,11,4151
5,2,95,569.0,22,603,1,11,4151
5,2,95,330.0,22,714,1,5,3004
3,723,95,80.0,19,148,8,47,938
5,2,95,330.0,22,904,1,5,3004
3,189,95,70.0,8,76,4,11,2403
5,2,95,214.0,22,626,1,11,4151
5,8670,95,240.0,22,714,1,5,1876
3,13632,95,65.0,8,76,4,5,7055
3,12110,95,105.0,19,148,8,47,938
3,3438,95,60.0,8,76,4,11,2403
5,2,95,710.0,22,604,1,11,4151
5,13633,94,81.0,22,37,1,11,4096
5,10633,94,75.0,76,272,1,20,7040
3,1079,94,48.0,8,355,1,5,1428
3,1104,94,64.0,8,64,1,5,128
1,139,94,135.0,44,266,1,15,2058
1,13634,87,32.0,32,120,1,48,9956
3,304,87,14.0,30,55,10,5,2231
3,13635,87,35.0,19,522,8,30,5522
3,2,87,65.0,8,397,1,9,3244
3,2,87,17.0,8,9,1,11,1598
15,13636,87,35.0,156,2,1,75,9957
3,13637,87,22.0,8,2,3,20,113
3,2,87,13.0,8,9,1,11,9958
3,216,87,29.0,30,151,13,82,2560
1,13638,87,45.0,32,226,1,48,8297
8,5251,87,13.0,25,2,1,113,353
3,6600,87,15.0,8,39,9,1,849
13,2,87,40.0,303,2,1,16,5708
5,1910,87,56.0,21,35,1,31,2682
3,1018,87,22.0,8,23,4,98,999
5,41,87,60.0,21,35,1,31,7149
1,2,87,30.0,32,59,1,48,3638
8,13639,87,15.0,18,2,1,9,270
5,13640,87,12.0,17,196,1,32,9959
5,2,87,25.0,17,377,1,32,9960
3,2219,87,20.0,8,162,14,20,1943
3,2,87,42.0,19,152,8,12,3730
2,13641,92,20.0,2,2,1,2,9961
3,802,92,60.0,3,3,2,5,2951
3,13642,92,42.0,8,42,3,9,9962
7,13643,92,100.0,11,477,1,12,631
3,4366,92,75.0,8,64,1,5,128
2,3787,92,27.0,47,2,1,2,1274
3,11888,92,55.0,8,297,1,32,4667
3,2612,92,39.0,8,76,4,5,2593
7,542,92,90.0,11,89,1,9,258
9,13644,92,73.0,23,47,1,67,9963
3,13645,92,80.0,3,183,2,5,154
2,13646,92,65.0,2,2,1,54,1899
6,13647,92,26.0,9,2,1,4,557
3,9563,92,50.0,3,3,1,5,7678
3,544,92,35.0,3,163,2,5,7982
7,5845,92,60.0,11,89,1,12,631
7,13648,92,60.0,11,11,1,12,9964
1,12033,92,29.0,42,186,1,4,466
3,13649,92,60.0,3,3,2,5,675
3,10504,92,45.0,3,3,2,11,675
7,3106,92,29.0,11,218,1,15,619
1,13650,92,98.0,42,140,1,1,7737
1,266,92,38.0,42,77,1,57,1098
2,13651,92,60.0,116,2,1,35,1187
2,174,92,25.0,90,2,1,2,1890
7,13652,92,30.0,11,118,1,15,625
3,13653,92,90.0,3,3,2,5,415
4,2,92,45.0,5,12,1,262,7312
5,5542,92,62.0,6,7,1,4,2562
2,174,92,25.0,24,2,1,294,802
3,2,90,40.0,8,93,3,9,185
3,2,90,25.0,30,55,10,4,2881
3,2,90,18.0,8,80,1,8,655
3,166,90,20.0,8,2,3,11,3491
11,13654,90,19.0,107,2,1,109,2671
1,2,90,94.0,28,71,1,58,2803
1,4711,90,110.0,28,71,1,58,5082
1,1663,90,35.3634,28,51,1,15,4885
1,2,90,70.0,28,71,1,58,3654
1,2,90,35.3634,28,71,1,58,5057
3,9813,90,65.0,8,2,3,32,6057
3,2,90,65.0,8,2,3,9,6057
1,2,90,35.3634,28,71,1,58,1792
1,2,90,35.3634,28,71,1,58,1235
7,3024,89,65.0,11,89,1,48,2355
11,2,89,40.0,34,2,1,109,605
3,13655,89,42.0,19,184,8,15,1702
3,2,89,16.0,8,73,1,11,9200
1,1659,89,35.3634,28,71,1,58,2154
1,2,89,20.0,28,70,1,29,7812
5,2,89,15.0,17,257,1,32,9965
5,2,89,19.0,17,360,1,32,9966
5,5513,89,35.3634,17,335,1,32,1310
5,2,89,35.3634,17,362,1,32,9862
3,38,89,45.0,8,102,3,34,230
1,2,89,40.0,28,71,1,58,3547
1,2,89,40.0,28,71,1,58,9967
1,13656,89,35.3634,28,71,1,58,6006
3,13657,89,35.0,8,23,4,40,4000
11,3726,89,30.0,107,2,1,67,2671
1,2,87,15.0,32,63,1,52,646
3,10841,87,19.0,3,200,15,44,522
3,13658,87,43.0,30,151,13,30,2737
1,13659,87,16.0,44,593,1,86,3200
1,13660,87,24.0,28,84,1,15,3377
17,13661,87,49.0,68,2,1,15,9968
2,1063,86,35.3634,36,2,1,35,6880
1,5565,86,13.0,32,520,1,69,5640
3,2,86,22.0,12,642,1,44,9969
3,2,86,30.0,8,76,4,5,9970
4,13662,86,14.0,5,5,1,15,9971
1,13663,86,23.0,32,968,1,102,9972
1,13664,86,15.0,44,202,1,86,9973
1,5138,86,16.0,20,34,1,29,3292
2,3827,86,10.0,36,2,1,2,1404
1,103,86,22.0,44,514,1,104,5327
1,216,86,28.0,42,845,1,140,918
1,2,86,13.0,44,139,1,86,2994
1,13665,86,14.0,20,465,1,29,9583
3,7037,86,72.0,8,2,3,136,3403
2,13666,86,14.0,90,2,1,222,2989
2,11351,86,10.0,90,2,1,2,8969
3,2,86,20.0,3,3,2,39,524
3,27,86,22.0,8,418,4,11,525
3,2,86,15.0,3,14,5,3,210
3,2,86,16.0,8,101,11,44,1686
3,13667,86,25.0,8,210,14,5,4183
1,217,86,17.0,44,203,1,104,4286
3,2,86,25.0,30,151,13,30,3964
1,13668,86,20.0,44,203,1,104,358
5,2,86,13.0,17,31,1,27,8395
9,13669,86,17.0,23,117,1,9,9974
11,13670,86,25.0,33,2,1,1,9687
3,9552,86,40.0,8,76,4,5,6059
3,1266,86,40.0,8,170,1,5,6059
5,13671,86,35.3634,13,440,1,19,728
5,2160,86,35.3634,13,21,1,19,728
3,2,86,55.0,8,336,3,9,1309
3,2,86,50.0,8,2,3,16,2911
8,261,86,13.0,16,2,1,36,8183
3,2,86,42.0,8,179,1,47,2715
11,2,86,15.0,107,2,1,67,6975
3,2,86,17.0,8,76,4,5,6976
8,13672,86,13.0,70,2,1,9,3214
11,2,86,22.0,34,2,1,9,8755
10,13673,86,35.3634,113,2,1,11,7592
3,47,86,34.0,8,199,3,16,7992
5,2,86,35.3634,17,234,1,32,9975
3,13674,86,15.0,19,184,8,15,1774
5,243,86,36.0,22,689,1,5,9976
5,10272,86,15.0,13,26,1,19,1500
7,2,86,13.0,11,11,1,12,3837
5,2265,86,35.3634,13,29,1,19,728
10,2,86,35.3634,29,2,1,73,3733
1,212,86,35.3634,44,461,1,104,9977
1,6104,86,35.3634,44,203,1,104,6018
1,6105,86,35.3634,44,461,1,104,6019
5,2,87,18.0,22,219,1,11,9978
3,163,87,30.0,8,92,1,46,1979
5,2,87,25.0,22,694,1,11,1949
1,13675,87,35.3634,42,77,1,4,7223
3,27,87,17.0,8,23,4,11,2724
1,12479,87,19.0,1,15,1,15,2095
3,2,87,50.0,8,2,3,9,9979
5,22,87,10.0,13,21,1,19,5659
1,13676,87,25.0,1,15,1,254,867
1,13677,87,46.0,1,15,1,107,5528
1,2,87,18.0,1,1,1,15,5530
13,3184,87,20.0,50,2,1,9,5383
3,2,87,35.0,8,2,3,9,4950
1,1917,87,18.0,1,15,1,17,42
1,7008,87,13.0,1,15,1,17,42
3,2,87,24.0,8,76,4,87,1759
3,2196,87,54.0,8,498,1,5,128
1,7342,87,16.0,1,15,1,47,1995
12,3713,87,30.0,41,2,1,5,3503
4,174,87,20.0,5,150,1,88,4612
3,13678,87,25.0,8,260,7,1,827
2,13679,87,12.0,99,2,1,136,2047
3,13680,87,18.0,19,178,8,15,505
3,13681,87,19.0,19,178,8,20,505
1,2,87,21.0,1,6,1,138,1995
3,2,87,65.0,8,2,3,9,6057
8,174,87,10.0,43,2,1,20,270
1,2,87,16.0,1,935,1,17,3882
1,1006,87,19.0,1,15,1,17,1320
5,2,85,35.3634,17,311,1,39,1281
5,2,85,11.0,17,31,1,27,4480
3,2,85,10.0,8,39,9,11,1331
1,2,85,16.0,28,436,1,15,9980
3,38,85,16.0,19,33,8,3,6861
3,2,85,6.0,19,197,16,4,1858
5,13682,85,13.0,27,969,1,39,2376
3,27,85,21.0,8,191,11,39,2558
3,2,85,17.0,19,178,8,4,5895
1,2,85,8.0,28,436,1,15,9981
4,2,85,13.0,5,368,1,157,9982
4,2,85,9.0,155,476,1,62,8284
4,13683,85,9.0,87,357,1,397,1506
4,1631,85,14.0,5,150,1,88,2069
1,139,85,19.0,28,436,1,15,9983
5,13684,85,10.0,17,196,1,32,9984
5,13685,85,15.0,17,311,1,39,7213
5,2,85,35.3634,17,257,1,32,9985
5,2,85,35.3634,17,233,1,32,7468
5,2,85,13.0,17,196,1,32,7515
5,13686,85,40.0,21,35,1,5,4906
3,2,85,25.0,19,33,8,4,2149
4,13687,85,20.0,26,45,1,37,2152
3,2,85,30.0,19,33,8,29,2409
5,13688,85,13.0,17,196,1,32,2155
5,2,85,14.0,17,196,1,32,1606
5,2,85,22.0,17,196,1,32,3169
5,37,85,15.0,17,311,1,39,49
5,2,85,18.0,17,311,1,39,49
5,2,85,12.0,17,31,1,27,9986
3,2,88,38.0,19,33,8,12,1458
5,2,88,35.3634,17,257,1,32,9987
5,13689,88,17.0,76,328,1,30,9988
5,13690,88,25.0,27,46,1,1,8264
5,2,88,15.0,17,147,1,27,8848
1,11959,88,20.0,32,388,1,52,4190
3,2,88,40.0,8,2,3,9,1079
5,2,88,25.0,76,269,1,39,9989
5,13691,88,12.0,76,158,1,93,6157
5,2,88,23.0,76,269,1,20,9990
3,13692,88,15.0,19,33,8,15,9991
3,1135,88,18.0,8,2,3,3,1532
5,13693,88,22.0,76,272,1,20,9992
3,2,88,16.0,8,176,6,11,9993
8,35,88,17.0,14,2,1,9,303
1,13694,88,35.0,28,214,1,47,9994
1,13695,88,16.0,32,63,1,52,9492
3,6126,88,24.0,8,104,1,39,9995
3,3170,88,17.0,19,33,8,16,380
1,13696,88,50.0,32,63,1,52,3261
4,13697,88,14.0,87,258,1,131,9996
3,13698,88,12.0,19,197,16,1,9997
3,2,88,28.0,8,2,3,9,86
1,13699,88,42.0,32,390,1,52,5785
3,2233,88,16.0,30,55,10,11,2231
3,1469,88,35.3634,19,184,8,12,1144
3,12559,88,35.0,19,178,8,32,1886
3,13700,88,20.0,8,20,6,18,1703
3,2,88,16.0,19,33,8,20,4889
3,13701,88,22.0,19,148,8,159,490
1,8158,91,44.0,32,59,1,48,1653
12,4376,91,90.0,58,2,1,47,4367
1,13702,91,35.3634,32,121,1,52,5640
1,13703,91,35.3634,32,59,1,48,4215
5,6298,91,56.0,22,247,1,5,5108
1,13704,91,98.0,32,59,1,48,315
27,13705,91,63.0,209,2,1,15,4418
3,13706,91,38.0,19,148,8,9,7615
1,12357,91,90.0,32,59,1,48,5531
5,13707,91,100.0,22,513,1,5,280
1,2,91,35.3634,32,59,1,48,6199
3,13708,91,20.0,8,80,1,3,5916
3,13709,91,80.0,8,2,3,9,3130
3,13710,91,20.0,19,148,8,11,9418
1,13711,91,35.3634,32,59,1,48,9872
3,2,91,30.0,19,33,8,9,3424
3,2,91,54.0,19,33,8,9,7107
5,243,91,72.0,22,513,1,5,1218
3,2,91,15.0,19,33,8,20,2727
1,786,91,100.0,32,226,1,48,641
8,2822,91,22.0,60,2,1,20,8311
1,13712,91,26.0,32,226,1,48,9924
12,2,91,17.0,41,2,1,20,6497
8,2,87,20.0,16,2,1,9,4543
3,13713,87,55.0,8,2,3,15,2274
3,2183,87,18.0,30,151,13,11,378
11,2,87,26.0,33,2,1,5,5658
1,2,87,23.0,15,469,1,15,5372
1,10070,87,14.0,15,310,1,158,7931
1,10070,87,16.0,15,310,1,22,7931
8,13714,87,13.0,14,2,1,9,4830
3,3116,87,25.0,30,55,10,237,4485
11,13715,87,20.0,45,2,1,15,9998
